IDX_STUDENT,COD_PROGRAMA,JORNADA,DURACION,PERIODO_INGRESO,SEXO,ESTADO_CIVIL,ESTRATO,RANGO_EDAD,CONDICION_EXCEPCION,TIPO_COLEGIO,RANGO_INGRESOS,RANGO_GASTOS,TIPO_VIVIENDA,PUNTAJE_ICFES,PCN,PLC,PMA,PSC,PIN,GRADUADO_A_TIEMPO
STUDENT_1663,2710,2,7,7,1,1,3,3,1,1,2,2,1,277,51,54,62,58,52,0
STUDENT_743,2710,1,6,13,1,1,2,2,1,1,2,2,1,222,41,48,47,43,43,0
STUDENT_946,2710,2,7,14,1,1,1,3,1,1,2,2,1,208,40,43,49,32,44,0
STUDENT_12,2839,2,6,15,1,1,2,4,1,1,2,2,5,315,66,67,62,74,46,0
STUDENT_831,2710,2,7,12,1,1,2,2,1,2,3,3,2,264,61,53,47,60,43,0
STUDENT_70,2711,2,7,9,1,1,1,3,1,1,2,2,2,266,53,47,58,54,54,0
STUDENT_1681,2710,1,6,8,1,1,1,2,1,1,2,2,2,243,51,50,55,44,43,0
STUDENT_320,2131,1,6,2,1,1,3,3,1,2,3,3,2,266,51,49,57,54,55,0
STUDENT_781,2131,1,6,3,0,1,1,2,1,2,2,2,1,239,47,55,45,46,45,0
STUDENT_1914,2710,2,7,1,1,1,2,3,1,1,2,2,5,227,47,47,45,42,44,0
STUDENT_555,2710,2,7,14,1,3,2,7,1,1,2,2,2,303,56,58,64,59,66,0
STUDENT_626,2131,1,6,14,1,1,1,3,1,3,2,2,1,252,54,48,49,55,46,0
STUDENT_15,2839,2,6,15,0,1,2,3,1,1,3,3,2,213,44,44,42,40,43,0
STUDENT_1300,2839,2,6,15,1,2,1,4,1,2,3,3,2,299,51,62,72,60,54,0
STUDENT_950,2711,1,6,13,1,1,2,2,1,1,2,2,1,250,52,49,55,44,50,0
STUDENT_528,2710,2,7,9,1,1,2,2,1,1,3,3,1,212,47,40,40,44,42,0
STUDENT_1228,2839,2,6,15,0,1,3,2,1,1,4,4,2,217,46,47,36,39,49,0
STUDENT_515,2710,1,6,9,1,1,3,3,1,1,4,4,1,259,47,51,63,50,48,0
STUDENT_447,2710,1,6,11,1,1,2,2,1,1,4,4,2,273,49,59,54,58,53,0
STUDENT_668,2721,2,7,13,0,1,2,2,1,2,7,7,1,322,67,63,74,65,53,0
STUDENT_314,2131,1,6,4,1,1,2,2,1,2,2,2,5,281,53,53,65,48,61,0
STUDENT_1332,2711,2,7,8,0,1,2,4,1,3,2,2,2,254,50,51,61,41,51,0
STUDENT_451,2711,1,6,10,1,1,2,2,1,1,2,2,2,252,54,50,52,54,42,0
STUDENT_773,2711,1,6,9,1,1,1,3,1,2,2,2,1,264,50,54,45,72,43,0
STUDENT_1574,2711,1,6,1,1,1,2,7,1,1,3,3,5,245,46,44,51,57,47,0
STUDENT_751,2131,1,6,7,0,1,2,4,1,1,2,2,1,255,54,52,49,58,42,0
STUDENT_493,2710,1,6,9,1,1,3,3,1,1,2,2,2,254,54,50,62,41,47,0
STUDENT_1685,2710,1,6,8,1,1,3,4,1,2,2,2,1,266,50,57,61,51,46,0
STUDENT_1815,2710,2,7,3,0,1,1,2,1,1,2,2,1,299,56,68,56,65,54,0
STUDENT_497,2131,1,6,4,1,1,2,2,1,1,2,2,2,268,60,52,53,48,55,0
STUDENT_489,2710,1,6,9,1,1,3,3,1,1,2,2,1,233,48,42,50,46,47,0
STUDENT_1753,2710,2,7,5,1,1,2,3,1,2,2,2,2,255,44,43,61,42,66,0
STUDENT_1517,2711,2,7,3,1,1,1,5,1,1,1,1,1,252,48,50,63,54,37,0
STUDENT_942,2839,2,6,13,1,1,2,3,1,3,2,2,2,278,68,50,65,51,44,0
STUDENT_735,2710,1,6,13,1,1,2,2,1,2,5,5,1,291,58,61,47,62,63,0
STUDENT_309,2131,1,6,7,1,1,2,4,1,1,2,2,1,237,52,45,44,54,43,0
STUDENT_319,2131,1,6,2,0,1,3,2,1,1,4,4,1,216,45,48,44,41,39,0
STUDENT_1235,2711,2,7,12,1,1,2,6,1,1,2,2,1,364,78,67,70,84,65,0
STUDENT_1780,2710,2,7,5,1,1,2,2,1,1,3,3,1,208,40,43,53,38,34,0
STUDENT_134,2131,1,6,8,1,1,2,3,1,1,2,2,1,239,43,43,60,51,43,0
STUDENT_211,2131,1,6,3,0,1,3,2,1,1,2,2,2,285,58,62,61,58,46,0
STUDENT_1165,2710,1,6,13,1,1,1,3,2,1,2,2,5,242,52,45,52,49,44,0
STUDENT_572,2722,1,6,15,1,1,2,3,1,3,1,1,1,261,54,50,52,65,40,0
STUDENT_1783,2710,2,7,5,1,3,2,7,1,2,2,2,2,248,54,52,51,47,44,0
STUDENT_1742,2710,2,7,5,0,1,2,4,1,2,2,2,2,223,48,44,44,47,40,0
STUDENT_750,2131,1,6,8,1,1,1,3,1,1,3,3,5,290,50,58,63,51,68,0
STUDENT_973,2839,2,6,15,1,1,2,3,1,1,2,2,2,261,51,54,55,55,46,0
STUDENT_1844,2710,1,6,2,0,1,2,4,1,2,4,4,5,236,45,59,43,48,42,0
STUDENT_1653,2710,2,7,7,1,1,2,4,1,2,3,3,5,240,47,48,52,46,47,0
STUDENT_1204,2710,1,6,10,1,1,3,2,5,1,7,7,2,220,43,44,43,44,46,0
STUDENT_1845,2710,1,6,2,1,1,3,2,1,1,2,2,2,223,44,47,57,39,35,0
STUDENT_770,2711,1,6,9,0,1,1,2,1,2,2,2,1,286,54,49,65,50,68,0
STUDENT_924,2711,2,7,11,1,1,3,3,1,1,4,4,5,247,44,53,52,48,50,0
STUDENT_615,2711,2,7,11,1,1,3,2,1,1,2,2,2,255,52,50,50,56,47,0
STUDENT_65,2710,2,7,9,1,1,2,3,1,3,2,2,1,233,48,49,46,52,38,0
STUDENT_95,2131,1,6,5,1,1,2,3,1,1,2,2,2,276,52,52,59,60,53,0
STUDENT_1892,2710,2,7,1,1,1,3,6,1,2,3,3,1,253,52,45,51,55,50,0
STUDENT_997,2711,1,6,15,1,1,1,7,1,2,2,2,5,242,45,48,47,55,47,0
STUDENT_23,2710,1,6,10,1,1,2,4,1,1,1,1,1,270,55,56,58,52,49,0
STUDENT_1569,2711,1,6,1,0,1,1,2,1,2,2,2,1,237,48,46,48,46,49,0
STUDENT_1289,2710,2,7,14,1,1,2,5,1,1,2,2,3,259,51,51,57,51,49,0
STUDENT_1807,2710,2,7,3,1,1,2,3,1,2,2,2,5,236,45,51,56,43,41,0
STUDENT_1251,2710,2,7,14,1,1,1,2,1,1,2,2,3,287,58,59,63,57,50,0
STUDENT_113,2131,1,6,5,0,1,3,2,1,2,6,6,2,262,52,55,50,49,56,0
STUDENT_844,2131,1,6,7,1,1,1,2,1,2,2,2,2,270,50,53,59,40,68,0
STUDENT_1824,2710,2,7,3,1,1,2,2,1,2,5,5,1,282,54,50,61,60,58,0
STUDENT_1803,2710,2,7,3,1,1,2,3,1,1,2,2,1,238,48,50,42,51,48,0
STUDENT_984,2711,1,6,14,1,1,1,3,5,1,2,2,5,297,60,61,58,64,54,0
STUDENT_1513,2711,2,7,3,0,1,2,2,1,3,4,4,2,279,57,59,58,54,51,0
STUDENT_348,2711,2,7,9,1,1,2,3,1,1,3,3,1,286,59,50,67,54,56,0
STUDENT_860,2711,2,7,11,0,1,2,2,1,1,2,2,1,251,53,49,45,56,48,0
STUDENT_1271,2131,1,6,15,1,1,2,4,1,2,2,2,2,281,54,60,56,53,58,0
STUDENT_80,2131,1,6,4,0,1,1,3,1,2,2,2,1,245,54,49,49,48,45,0
STUDENT_1950,2710,2,7,1,1,1,1,3,1,2,2,2,1,204,45,44,41,37,36,0
STUDENT_1256,2710,1,6,13,1,1,3,3,1,1,2,2,5,294,62,60,47,65,60,0
STUDENT_30,2839,2,6,15,1,1,2,2,1,2,3,3,2,299,59,67,64,61,48,0
STUDENT_1815,2710,2,7,3,0,1,1,2,1,1,2,2,1,299,56,68,56,65,54,0
STUDENT_333,2131,1,6,1,1,2,3,5,1,2,2,2,5,222,46,39,49,46,42,0
STUDENT_141,2131,1,6,7,1,1,1,2,1,1,2,2,4,235,49,41,46,54,45,0
STUDENT_441,2711,2,7,11,1,1,3,3,1,2,3,3,1,271,49,65,59,47,51,0
STUDENT_59,2131,1,6,7,1,1,1,3,1,1,1,1,1,248,45,53,48,52,50,0
STUDENT_1465,2711,1,6,4,0,1,1,3,1,1,2,2,3,260,49,53,58,48,51,0
STUDENT_6,2131,1,6,7,1,1,2,2,1,1,2,2,2,237,49,45,46,52,45,0
STUDENT_253,2131,1,6,1,0,1,1,4,1,1,2,2,1,255,52,47,47,57,52,0
STUDENT_407,2131,1,6,3,0,1,2,2,1,1,2,2,1,257,51,52,53,54,48,0
STUDENT_1706,2710,1,6,6,0,1,2,2,1,2,2,2,2,289,66,50,62,52,59,0
STUDENT_1593,2711,1,6,1,0,1,1,2,1,2,4,4,1,237,49,49,51,50,39,0
STUDENT_1691,2710,1,6,8,1,1,3,3,1,2,2,2,2,205,44,45,43,38,35,0
STUDENT_1748,2710,2,7,5,1,1,2,3,1,2,3,3,5,243,48,46,50,54,45,0
STUDENT_268,2131,1,6,3,0,1,3,2,1,1,2,2,2,221,51,42,48,49,31,0
STUDENT_712,2711,1,6,13,1,1,1,2,1,1,2,2,1,250,50,49,52,49,50,0
STUDENT_334,2131,1,6,1,0,1,3,3,1,1,3,3,2,237,46,50,56,38,48,0
STUDENT_424,2710,1,6,9,1,1,2,3,1,1,2,2,2,252,54,52,52,46,48,0
STUDENT_1572,2711,1,6,1,1,1,2,2,1,1,4,4,1,240,48,49,48,54,41,0
STUDENT_570,2131,1,6,10,0,1,3,2,1,2,3,3,2,281,57,57,60,57,50,0
STUDENT_745,2131,1,6,13,0,1,1,3,1,2,2,2,2,275,54,63,46,59,53,0
STUDENT_738,2131,1,6,13,1,1,2,3,1,1,2,2,2,251,55,52,38,57,49,0
STUDENT_730,2721,2,7,13,1,1,1,2,1,1,2,2,1,200,36,41,42,38,43,0
STUDENT_1683,2710,1,6,8,1,1,2,3,1,3,2,2,1,250,48,49,64,44,46,0
STUDENT_689,2710,1,6,13,1,1,2,2,1,2,2,2,2,306,66,51,62,59,68,0
STUDENT_1612,2710,1,6,8,1,1,1,4,1,1,2,2,1,233,54,48,37,48,46,0
STUDENT_1545,2711,2,7,3,1,1,2,2,1,2,2,2,1,257,54,47,58,54,45,0
STUDENT_22,2710,1,6,10,0,1,2,5,1,1,3,3,1,249,51,48,50,49,51,0
STUDENT_337,2131,1,6,3,0,1,2,2,1,1,2,2,1,249,47,52,51,58,42,0
STUDENT_712,2711,1,6,13,1,1,1,2,1,1,2,2,1,250,50,49,52,49,50,0
STUDENT_1297,2839,2,6,14,0,2,2,7,1,2,4,4,2,210,49,43,39,45,34,0
STUDENT_510,2131,1,6,5,1,1,3,2,1,2,5,5,1,286,55,56,63,53,60,0
STUDENT_736,2131,1,6,13,0,1,2,4,1,1,2,2,2,294,57,54,69,62,52,0
STUDENT_405,2131,1,6,9,1,1,1,3,1,2,1,1,3,248,58,48,47,50,45,0
STUDENT_158,2710,1,6,10,1,1,2,3,1,2,2,2,1,212,43,45,38,42,45,0
STUDENT_1272,2131,1,6,15,0,1,2,2,1,1,3,3,1,297,61,60,63,54,59,0
STUDENT_358,2131,1,6,5,1,1,2,3,1,1,2,2,3,256,55,56,50,49,46,0
STUDENT_643,2711,1,6,14,1,1,1,4,1,1,1,1,1,225,52,45,47,41,40,0
STUDENT_1331,2711,2,7,8,0,1,1,3,5,2,2,2,2,202,45,44,43,36,34,0
STUDENT_267,2131,1,6,3,1,1,3,2,1,1,2,2,1,282,52,54,61,63,53,0
STUDENT_344,2131,1,6,7,0,1,2,2,1,2,2,2,3,272,55,53,49,52,63,0
STUDENT_1871,2710,1,6,2,1,1,3,2,1,1,7,7,1,240,49,46,59,40,46,0
STUDENT_1657,2710,2,7,7,1,1,1,2,1,1,2,2,1,296,59,46,70,58,63,0
STUDENT_1234,2710,1,6,13,1,1,2,2,1,2,2,2,1,339,72,60,74,70,63,0
STUDENT_380,2710,2,7,9,1,1,1,4,1,1,3,3,2,251,51,47,64,39,50,0
STUDENT_377,2710,2,7,9,1,1,2,3,1,2,2,2,3,237,47,41,57,41,50,0
STUDENT_1054,2839,2,6,13,1,1,3,2,1,1,2,2,2,251,45,55,49,53,49,0
STUDENT_946,2710,2,7,14,1,1,1,3,1,1,2,2,1,208,40,43,49,32,44,0
STUDENT_643,2711,1,6,14,1,1,1,4,1,1,1,1,1,225,52,45,47,41,40,0
STUDENT_58,2131,1,6,7,0,1,2,4,1,1,2,2,1,240,51,47,42,58,41,0
STUDENT_1556,2711,2,7,3,1,1,2,4,1,1,2,2,1,215,50,44,49,35,37,0
STUDENT_967,2722,1,6,15,1,1,1,3,1,1,4,4,1,222,49,44,48,45,36,0
STUDENT_1050,2710,2,7,12,1,1,3,2,1,3,3,3,1,328,65,63,63,53,84,0
STUDENT_1116,2711,2,7,9,1,1,1,3,1,1,2,2,1,238,47,42,65,41,43,0
STUDENT_1855,2710,1,6,2,1,1,2,3,1,1,2,2,3,253,48,46,59,59,41,0
STUDENT_1368,2711,1,6,6,0,1,2,3,1,1,5,5,1,281,54,54,63,53,57,0
STUDENT_275,2131,1,6,5,0,1,3,3,1,3,2,2,5,231,47,49,42,49,43,0
STUDENT_383,2710,1,6,9,1,1,2,3,1,2,2,2,2,203,43,42,40,36,43,0
STUDENT_1673,2710,1,6,8,1,1,2,3,1,1,2,2,1,234,46,50,39,49,50,0
STUDENT_530,2131,1,6,9,1,1,2,2,1,1,1,1,2,247,57,48,54,45,43,0
STUDENT_319,2131,1,6,2,0,1,3,2,1,1,4,4,1,216,45,48,44,41,39,0
STUDENT_1364,2711,1,6,6,1,1,1,3,1,1,2,2,1,267,48,51,56,55,57,0
STUDENT_939,2839,2,6,14,1,1,2,3,1,2,2,2,1,222,41,48,40,44,49,0
STUDENT_77,2131,1,6,4,0,1,1,2,1,1,3,3,2,253,52,51,48,54,48,0
STUDENT_941,2131,1,6,13,1,1,3,2,1,3,4,4,2,269,50,59,54,54,52,0
STUDENT_150,2710,1,6,10,1,1,2,2,1,1,5,5,2,297,69,55,65,54,54,0
STUDENT_137,2131,1,6,7,0,1,3,3,1,1,2,2,5,252,47,51,49,48,57,0
STUDENT_1528,2711,2,7,3,1,1,3,2,1,2,3,3,1,279,62,59,56,51,51,0
STUDENT_247,2131,1,6,1,1,1,3,2,1,1,2,2,1,246,45,52,43,56,50,0
STUDENT_1355,2711,2,7,8,1,1,1,3,1,1,2,2,2,238,53,44,50,48,43,0
STUDENT_1092,2131,1,6,15,0,1,1,2,1,1,2,2,1,320,61,64,73,71,51,0
STUDENT_1669,2710,1,6,8,1,1,2,3,1,1,2,2,2,259,48,46,58,54,53,0
STUDENT_405,2131,1,6,9,1,1,1,3,1,2,1,1,3,248,58,48,47,50,45,0
STUDENT_1882,2710,1,6,2,0,1,2,3,1,2,2,2,1,216,47,41,40,44,43,0
STUDENT_1947,2710,2,7,1,1,1,1,2,1,2,2,2,1,206,41,46,40,42,37,0
STUDENT_1435,2711,2,7,5,0,1,1,2,1,1,2,2,1,207,45,47,45,34,36,0
STUDENT_1323,2711,2,7,8,1,1,1,6,1,1,3,3,1,269,49,51,64,49,56,0
STUDENT_220,2131,1,6,2,1,1,2,3,1,1,3,3,5,257,52,53,57,50,45,0
STUDENT_1288,2131,1,6,14,0,1,2,4,1,1,3,3,1,307,64,58,62,66,57,0
STUDENT_1456,2711,2,7,5,1,1,2,2,1,1,2,2,5,209,45,46,42,33,43,0
STUDENT_1444,2711,2,7,5,0,1,1,5,1,2,2,2,3,222,45,49,43,36,48,0
STUDENT_1774,2710,2,7,5,1,1,1,3,1,2,1,1,3,259,45,48,58,52,56,0
STUDENT_541,2710,1,6,11,1,1,2,2,1,1,2,2,1,277,53,62,53,53,56,0
STUDENT_156,2131,1,6,10,0,1,2,3,1,1,2,2,1,259,52,46,54,59,48,0
STUDENT_1801,2710,2,7,3,1,1,1,7,1,2,2,2,2,301,53,58,56,64,71,0
STUDENT_1179,2711,2,7,11,1,1,1,2,1,1,2,2,2,286,57,55,67,58,49,0
STUDENT_1713,2710,1,6,6,1,1,2,2,1,1,2,2,1,237,53,53,40,51,40,0
STUDENT_67,2131,1,6,4,0,1,1,2,1,1,2,2,4,287,54,47,61,62,63,0
STUDENT_289,2131,1,6,8,0,1,1,3,1,1,2,2,1,251,52,45,49,60,46,0
STUDENT_1261,2839,2,6,14,1,1,2,3,1,2,2,2,2,233,32,50,56,41,54,0
STUDENT_703,2721,2,7,13,1,1,1,3,1,1,2,2,2,275,61,56,55,53,50,0
STUDENT_76,2131,1,6,7,0,1,1,3,1,1,2,2,2,237,44,43,58,48,45,0
STUDENT_1090,2131,1,6,14,1,1,1,3,1,1,2,2,1,260,58,54,50,45,53,0
STUDENT_1577,2711,1,6,1,0,1,1,3,1,1,2,2,2,231,50,46,53,34,49,0
STUDENT_1505,2711,1,6,4,1,1,2,2,1,2,2,2,1,264,53,44,72,52,43,0
STUDENT_1279,2711,1,6,15,1,1,2,3,1,1,2,2,1,293,62,56,63,53,59,0
STUDENT_986,2131,1,6,3,1,1,2,3,1,1,3,3,2,239,61,46,48,38,46,0
STUDENT_413,2710,1,6,10,1,1,1,3,1,1,1,1,1,238,49,42,50,44,53,0
STUDENT_696,2839,2,6,13,1,1,2,3,1,1,3,3,2,283,54,60,59,58,52,0
STUDENT_414,2131,1,6,8,0,1,1,3,1,1,2,2,1,246,48,43,54,59,42,0
STUDENT_37,2131,1,6,13,0,1,1,3,1,1,4,4,1,313,60,65,55,62,71,0
STUDENT_684,2710,1,6,13,1,1,1,2,1,1,2,2,1,211,37,45,47,41,41,0
STUDENT_127,2131,1,6,8,0,1,1,2,1,2,2,2,1,235,48,41,57,49,40,0
STUDENT_1526,2711,2,7,3,1,1,2,4,1,1,1,1,2,264,59,47,61,44,53,0
STUDENT_846,2131,1,6,5,1,1,2,2,1,1,3,3,1,285,55,56,76,55,43,0
STUDENT_985,2711,1,6,14,1,1,2,2,1,1,3,3,2,271,56,57,57,55,46,0
STUDENT_1636,2710,2,7,7,1,1,3,3,1,1,6,6,1,237,48,47,52,47,43,0
STUDENT_1933,2710,2,7,1,1,2,1,4,1,1,2,2,2,303,52,53,70,61,68,0
STUDENT_669,2839,2,6,14,0,1,1,3,1,1,3,3,2,233,44,47,50,37,55,0
STUDENT_395,2131,1,6,9,1,1,2,4,1,2,2,2,3,229,46,50,47,41,45,0
STUDENT_1935,2710,2,7,1,1,1,2,2,1,1,2,2,2,244,44,49,55,51,43,0
STUDENT_1605,2711,1,6,1,1,1,2,2,1,1,2,2,1,247,47,54,51,54,42,0
STUDENT_1948,2710,2,7,1,1,1,1,2,1,2,2,2,1,208,43,42,44,48,32,0
STUDENT_750,2131,1,6,8,1,1,1,3,1,1,3,3,5,290,50,58,63,51,68,0
STUDENT_171,2131,1,6,2,1,1,3,3,1,1,1,1,3,256,51,57,44,50,55,0
STUDENT_1854,2710,1,6,2,1,1,2,3,1,2,2,2,1,261,49,50,57,55,49,0
STUDENT_1585,2711,1,6,1,0,1,2,2,1,1,2,2,2,259,49,62,46,56,48,0
STUDENT_147,2131,1,6,1,0,1,2,3,1,1,2,2,1,230,49,51,46,51,34,0
STUDENT_222,2131,1,6,3,1,1,2,3,1,2,2,2,2,254,46,54,61,47,45,0
STUDENT_1664,2710,2,7,7,1,1,1,2,1,1,2,2,1,218,46,46,46,40,40,0
STUDENT_236,2131,1,6,4,0,1,1,3,1,1,3,3,2,258,48,52,55,51,52,0
STUDENT_933,2131,1,6,14,1,1,2,6,1,1,2,2,5,300,67,56,48,67,62,0
STUDENT_1801,2710,2,7,3,1,1,1,7,1,2,2,2,2,301,53,58,56,64,71,0
STUDENT_644,2131,1,6,15,0,1,1,2,2,1,3,3,3,284,56,54,64,50,60,0
STUDENT_667,2131,1,6,14,1,1,1,6,1,1,2,2,1,269,62,51,61,45,50,0
STUDENT_1587,2711,1,6,1,1,1,2,3,1,1,2,2,2,276,53,57,59,60,48,0
STUDENT_1545,2711,2,7,3,1,1,2,2,1,2,2,2,1,257,54,47,58,54,45,0
STUDENT_965,2131,1,6,14,0,1,2,5,1,1,2,2,2,285,60,48,49,60,68,0
STUDENT_1759,2710,2,7,5,1,1,2,3,1,1,2,2,2,242,53,58,45,51,36,0
STUDENT_460,2710,1,6,10,1,1,1,4,1,1,2,2,4,230,47,49,46,48,41,0
STUDENT_1748,2710,2,7,5,1,1,2,3,1,2,3,3,5,243,48,46,50,54,45,0
STUDENT_306,2131,1,6,7,1,1,11,2,1,1,2,2,3,240,46,41,52,47,54,0
STUDENT_605,2131,1,6,9,0,1,1,3,1,1,2,2,1,226,42,45,45,52,42,0
STUDENT_433,2710,1,6,11,1,1,1,3,1,1,2,2,3,301,65,60,57,64,55,0
STUDENT_1156,2711,1,6,15,1,1,3,2,1,3,4,4,1,300,55,56,62,60,67,0
STUDENT_208,2131,1,6,3,1,1,3,6,1,1,2,2,2,257,48,57,50,58,45,0
STUDENT_812,2710,2,7,14,1,1,2,4,1,2,3,3,5,278,52,56,61,54,55,0
STUDENT_169,2131,1,6,3,1,1,1,2,1,1,2,2,2,274,63,51,61,51,48,0
STUDENT_1310,2131,1,6,10,0,1,2,4,1,2,2,2,5,244,48,47,50,50,49,0
STUDENT_952,2839,2,6,13,0,1,1,3,1,1,2,2,2,266,54,52,46,59,55,0
STUDENT_919,2710,1,6,11,1,1,2,2,1,2,2,2,2,310,59,65,59,67,60,0
STUDENT_264,2131,1,6,3,1,1,2,5,1,2,2,2,2,239,51,49,54,50,34,0
STUDENT_584,2839,2,6,13,1,1,1,5,1,2,1,1,1,148,50,51,47,0,0,0
STUDENT_1532,2711,2,7,3,1,1,2,2,1,1,3,3,2,281,53,59,58,58,53,0
STUDENT_1619,2710,2,7,7,1,1,2,2,1,2,2,2,5,291,51,53,64,68,55,0
STUDENT_1039,2131,1,6,8,1,2,2,3,1,1,2,2,2,270,54,50,61,54,51,0
STUDENT_368,2131,1,6,8,0,1,2,2,1,2,2,2,1,244,51,50,51,46,46,0
STUDENT_467,2710,2,7,12,1,1,1,4,1,1,2,2,5,297,74,50,60,64,49,0
STUDENT_718,2711,1,6,13,1,1,2,3,1,2,2,2,2,260,55,51,56,50,48,0
STUDENT_386,2710,1,6,9,0,1,2,2,1,1,2,2,1,254,50,53,50,56,45,0
STUDENT_1820,2710,2,7,3,1,3,1,7,1,1,2,2,3,341,62,58,83,63,75,0
STUDENT_1297,2839,2,6,14,0,2,2,7,1,2,4,4,2,210,49,43,39,45,34,0
STUDENT_26,2839,2,6,13,1,1,3,2,1,2,3,3,1,247,58,45,49,45,50,0
STUDENT_956,2710,1,6,13,1,1,1,2,1,1,3,3,1,280,54,53,58,63,52,0
STUDENT_67,2131,1,6,4,0,1,1,2,1,1,2,2,4,287,54,47,61,62,63,0
STUDENT_160,2710,1,6,10,1,1,2,7,1,1,3,3,2,233,49,49,45,45,45,0
STUDENT_137,2131,1,6,7,0,1,3,3,1,1,2,2,5,252,47,51,49,48,57,0
STUDENT_1108,2131,1,6,14,0,1,2,2,1,2,4,4,2,320,66,61,55,70,68,0
STUDENT_1203,2839,2,6,13,0,1,2,3,1,1,2,2,5,278,58,59,55,53,53,0
STUDENT_1667,2710,1,6,8,1,1,2,3,1,1,2,2,5,296,58,55,62,60,61,0
STUDENT_409,2131,1,6,5,1,1,2,3,1,1,2,2,1,271,47,56,68,53,47,0
STUDENT_323,2131,1,6,1,1,1,1,2,1,1,1,1,1,257,61,54,46,60,37,0
STUDENT_1895,2710,2,7,1,1,1,1,7,1,1,2,2,5,232,51,47,46,48,41,0
STUDENT_587,2131,1,6,13,0,1,1,3,1,1,3,3,2,315,70,54,61,59,71,0
STUDENT_1943,2710,2,7,1,1,1,2,4,1,1,1,1,1,232,46,48,45,47,46,0
STUDENT_1793,2710,2,7,3,1,2,2,4,1,1,2,2,2,231,51,45,56,44,34,0
STUDENT_1364,2711,1,6,6,1,1,1,3,1,1,2,2,1,267,48,51,56,55,57,0
STUDENT_1404,2711,1,6,6,1,1,1,2,1,1,1,1,1,229,45,41,63,37,43,0
STUDENT_274,2131,1,6,5,0,1,2,3,1,1,2,2,2,246,50,51,48,50,48,0
STUDENT_426,2131,1,6,9,1,1,3,2,1,1,2,2,5,320,63,59,57,61,80,0
STUDENT_875,2710,1,6,9,0,1,3,4,1,1,2,2,2,248,49,46,49,54,50,0
STUDENT_251,2131,1,6,1,1,1,2,6,1,2,2,2,1,251,49,55,61,42,45,0
STUDENT_727,2711,1,6,13,1,1,2,4,1,1,5,5,1,278,59,49,56,57,57,0
STUDENT_990,2711,1,6,14,1,1,1,3,1,1,2,2,2,247,52,55,49,51,40,0
STUDENT_1716,2710,1,6,6,0,1,1,2,1,2,3,3,1,220,47,45,43,38,47,0
STUDENT_1446,2711,2,7,5,1,1,2,2,1,1,5,5,1,272,54,54,69,48,47,0
STUDENT_997,2711,1,6,15,1,1,1,7,1,2,2,2,5,242,45,48,47,55,47,0
