IDX_STUDENT,COD_PROGRAMA,JORNADA,DURACION,PERIODO_INGRESO,SEXO,ESTADO_CIVIL,ESTRATO,RANGO_EDAD,CONDICION_EXCEPCION,TIPO_COLEGIO,RANGO_INGRESOS,RANGO_GASTOS,TIPO_VIVIENDA,PUNTAJE_ICFES,PCN,PLC,PMA,PSC,PIN,GRADUADO_A_TIEMPO
STUDENT_957,2710,2,7,14,1,2,1,5,1,1,2,2,2,301,63,50,64,65,59,0
STUDENT_958,2711,2,7,12,1,1,2,2,1,2,5,5,4,310,75,54,56,66,59,1
STUDENT_959,2722,1,6,15,0,1,2,3,1,1,4,4,2,249,56,53,50,49,41,0
STUDENT_960,2722,1,6,15,1,1,2,2,1,1,2,2,2,289,62,55,53,57,62,0
STUDENT_961,2722,1,6,15,1,1,1,4,1,1,3,3,2,284,59,54,66,59,46,0
STUDENT_962,2722,1,6,15,1,1,2,2,1,1,4,4,1,302,62,67,55,61,57,0
STUDENT_963,2722,1,6,15,1,1,2,2,1,1,2,2,1,264,55,55,48,53,53,0
STUDENT_964,2131,1,6,15,1,1,2,5,1,2,3,3,1,268,62,46,59,52,49,0
STUDENT_965,2131,1,6,14,0,1,2,5,1,1,2,2,2,285,60,48,49,60,68,0
STUDENT_966,2131,1,6,15,0,1,2,2,1,2,3,3,1,238,49,56,41,52,40,0
STUDENT_967,2722,1,6,15,1,1,1,3,1,1,4,4,1,222,49,44,48,45,36,0
STUDENT_968,2722,1,6,15,1,1,2,2,1,1,2,2,2,269,62,49,60,51,47,0
STUDENT_969,2722,1,6,15,1,1,1,3,1,1,2,2,1,252,53,53,52,48,46,0
STUDENT_970,2722,1,6,15,1,1,2,3,1,1,3,3,2,267,60,55,55,45,52,0
STUDENT_971,2839,2,6,15,1,1,1,3,1,1,3,3,1,227,43,54,43,44,43,0
STUDENT_972,2839,2,6,15,0,1,2,3,1,2,4,4,1,258,55,52,50,51,50,0
STUDENT_973,2839,2,6,15,1,1,2,3,1,1,2,2,2,261,51,54,55,55,46,0
STUDENT_974,2839,2,6,15,1,1,1,3,1,1,3,3,1,211,48,51,36,42,34,0
STUDENT_975,2839,2,6,15,1,3,2,7,1,1,3,3,4,295,52,69,61,68,45,0
STUDENT_976,2839,2,6,15,0,2,1,5,1,2,2,2,1,277,54,57,66,48,52,0
STUDENT_977,2131,1,6,10,1,1,2,2,1,2,5,5,5,285,64,55,48,58,61,0
STUDENT_978,2711,2,7,11,0,1,1,2,1,1,1,1,1,264,53,55,45,54,57,0
STUDENT_979,2711,2,7,12,1,1,3,4,1,1,2,2,3,331,70,61,73,60,67,1
STUDENT_980,2711,2,7,11,1,1,1,2,1,2,2,2,1,305,69,58,55,67,56,0
STUDENT_981,2711,2,7,11,1,1,3,3,1,1,2,2,3,257,49,57,49,53,49,0
STUDENT_982,2131,1,6,2,1,1,2,3,1,2,3,3,4,275,45,59,56,60,56,1
STUDENT_983,2839,2,6,13,0,1,2,2,1,2,2,2,1,246,50,47,57,52,40,1
STUDENT_984,2711,1,6,14,1,1,1,3,5,1,2,2,5,297,60,61,58,64,54,0
STUDENT_985,2711,1,6,14,1,1,2,2,1,1,3,3,2,271,56,57,57,55,46,0
STUDENT_986,2131,1,6,3,1,1,2,3,1,1,3,3,2,239,61,46,48,38,46,0
STUDENT_987,2711,1,6,14,1,1,1,2,1,2,2,2,2,292,64,51,60,53,64,0
STUDENT_988,2711,1,6,14,1,1,3,2,1,1,3,3,2,302,60,65,49,58,70,0
STUDENT_989,2711,1,6,14,1,1,1,3,1,1,2,2,5,245,46,50,48,51,50,0
STUDENT_990,2711,1,6,14,1,1,1,3,1,1,2,2,2,247,52,55,49,51,40,0
STUDENT_991,2711,1,6,14,0,2,1,3,1,2,3,3,2,239,43,44,52,45,55,0
STUDENT_992,2839,2,6,13,0,1,1,2,1,1,2,2,1,245,51,48,52,50,44,1
STUDENT_993,2839,2,6,13,0,1,1,2,1,2,2,2,1,280,57,60,50,64,49,1
STUDENT_994,2711,1,6,14,1,1,2,2,1,2,5,5,1,291,58,61,47,62,63,0
STUDENT_995,2711,1,6,14,1,1,2,2,1,1,2,2,1,259,59,51,45,49,55,0
STUDENT_996,2711,1,6,15,1,1,1,3,1,2,2,2,1,274,57,58,53,58,48,0
STUDENT_997,2711,1,6,15,1,1,1,7,1,2,2,2,5,242,45,48,47,55,47,0
STUDENT_998,2711,1,6,15,1,1,1,5,1,1,2,2,1,274,60,52,56,53,53,0
STUDENT_999,2711,1,6,15,1,1,1,3,1,1,2,2,1,251,51,51,51,48,50,0
STUDENT_1000,2711,1,6,14,1,1,1,2,1,1,1,1,1,257,52,54,47,52,52,0
STUDENT_1001,2711,1,6,14,1,1,1,5,5,2,1,1,3,317,62,63,64,62,66,0
STUDENT_1002,2711,1,6,14,1,1,2,4,1,2,2,2,5,262,56,56,54,49,47,0
STUDENT_1003,2711,1,6,14,0,1,2,5,1,1,2,2,5,281,60,51,56,57,57,0
STUDENT_1004,2711,1,6,15,1,1,3,2,1,3,1,1,1,309,64,64,61,65,55,0
STUDENT_1005,2711,1,6,15,1,1,2,2,1,1,5,5,1,275,59,57,56,51,52,0
STUDENT_1006,2711,1,6,15,0,1,2,2,6,1,3,3,1,249,49,52,39,51,58,0
STUDENT_1007,2711,1,6,15,0,1,3,2,1,1,3,3,2,265,51,59,53,52,50,0
STUDENT_1008,2711,1,6,15,0,3,3,4,1,1,3,3,2,307,55,73,57,55,67,0
STUDENT_1009,2711,1,6,15,1,1,2,2,1,2,2,2,2,328,65,60,66,65,72,0
STUDENT_1010,2711,1,6,15,1,1,2,2,1,1,2,2,1,257,48,51,45,44,69,0
STUDENT_1011,2711,1,6,15,1,1,2,3,1,1,2,2,2,268,56,57,46,59,50,0
STUDENT_1012,2711,1,6,15,0,1,1,2,1,1,3,3,5,276,58,55,55,52,56,0
STUDENT_1013,2839,2,6,13,1,1,3,2,1,2,5,5,2,276,58,44,58,62,54,1
STUDENT_1014,2710,1,6,11,0,1,2,2,1,2,3,3,2,315,57,63,55,62,78,0
STUDENT_1015,2131,1,6,2,0,1,2,3,1,1,2,2,1,244,49,55,55,41,43,1
STUDENT_1016,2839,2,6,13,0,1,2,2,1,1,2,2,1,268,48,55,57,55,53,0
STUDENT_1017,2711,1,6,13,1,1,2,2,1,1,2,2,3,305,59,74,57,60,55,1
STUDENT_1018,2839,2,6,13,1,1,2,3,1,1,2,2,1,279,57,63,55,56,48,0
STUDENT_1019,2710,2,7,9,1,1,2,4,1,1,4,4,2,235,48,56,45,47,39,0
STUDENT_1020,2131,1,6,3,1,1,3,2,1,1,5,5,2,303,68,65,53,58,58,0
STUDENT_1021,2711,1,6,14,1,1,2,3,1,1,3,3,1,288,64,57,58,56,53,0
STUDENT_1022,2839,2,6,13,0,1,2,2,1,1,1,1,2,206,42,36,52,38,38,1
STUDENT_1023,2839,2,6,13,0,1,1,4,1,1,2,2,3,269,45,55,50,55,64,1
STUDENT_1024,2839,2,6,13,0,1,1,3,1,1,2,2,2,260,55,52,49,51,53,1
STUDENT_1025,2711,2,7,12,1,1,2,2,1,2,3,3,1,253,53,43,52,53,52,0
STUDENT_1026,2839,2,6,13,1,1,1,3,1,1,1,1,1,231,51,45,50,42,43,1
STUDENT_1027,2131,1,6,13,1,1,1,3,1,1,1,1,1,297,70,54,63,62,48,1
STUDENT_1028,2839,2,6,13,0,1,1,2,1,1,2,2,1,289,58,61,58,62,50,1
STUDENT_1029,2839,2,6,13,1,1,1,4,1,1,2,2,1,273,52,57,53,54,57,1
STUDENT_1030,2839,2,6,13,0,2,2,5,1,2,4,4,1,261,48,48,51,58,56,1
STUDENT_1031,2711,1,6,13,1,1,1,3,1,1,2,2,1,258,49,60,48,52,49,0
STUDENT_1032,2711,1,6,13,0,1,3,2,1,1,2,2,1,310,61,63,65,62,59,1
STUDENT_1033,2839,2,6,13,0,1,1,3,1,1,2,2,2,274,49,69,48,56,52,1
STUDENT_1034,2711,1,6,13,0,1,1,2,1,1,3,3,1,270,57,50,55,56,52,1
STUDENT_1035,2711,1,6,13,1,1,1,2,1,1,2,2,1,271,57,50,54,53,57,1
STUDENT_1036,2711,1,6,13,1,1,3,2,1,2,6,6,2,328,66,65,61,64,72,1
STUDENT_1037,2711,1,6,13,1,1,3,3,1,1,2,2,2,281,64,58,50,54,55,1
STUDENT_1038,2710,2,7,14,1,1,1,2,1,2,4,4,4,293,58,60,60,60,55,0
STUDENT_1039,2131,1,6,8,1,2,2,3,1,1,2,2,2,270,54,50,61,54,51,0
STUDENT_1040,2721,2,7,13,1,1,2,2,1,1,2,2,1,179,28,31,38,37,45,0
STUDENT_1041,2839,2,6,13,0,1,2,3,1,1,2,2,1,241,47,51,55,48,40,1
STUDENT_1042,2711,1,6,9,0,1,2,2,1,1,2,2,2,228,48,44,49,44,43,0
STUDENT_1043,2710,1,6,13,1,1,2,3,1,1,2,2,1,286,68,48,62,59,49,0
STUDENT_1044,2839,2,6,13,1,1,2,5,1,1,2,2,1,293,50,66,55,57,65,1
STUDENT_1045,2711,1,6,13,1,1,2,3,1,1,4,4,1,273,49,59,54,58,53,1
STUDENT_1046,2711,1,6,10,0,1,2,2,1,1,5,5,1,264,60,53,50,54,47,0
STUDENT_1047,2711,2,7,12,1,1,2,2,1,2,2,2,1,261,50,54,55,49,53,0
STUDENT_1048,2131,1,6,10,0,1,3,2,1,1,2,2,2,263,50,53,56,56,48,0
STUDENT_1049,2131,1,6,9,1,1,2,3,1,1,2,2,1,237,55,40,52,51,40,0
STUDENT_1050,2710,2,7,12,1,1,3,2,1,3,3,3,1,328,65,63,63,53,84,0
STUDENT_1051,2131,1,6,5,0,1,3,2,1,1,7,7,5,285,51,61,59,59,55,0
STUDENT_1052,2131,1,6,13,0,1,2,4,1,1,3,3,5,311,64,60,68,55,64,0
STUDENT_1053,2131,1,6,10,1,1,1,4,1,2,2,2,1,270,53,53,53,52,59,0
STUDENT_1054,2839,2,6,13,1,1,3,2,1,1,2,2,2,251,45,55,49,53,49,0
STUDENT_1055,2711,1,6,14,0,2,2,4,1,3,2,2,2,265,52,59,54,56,44,0
STUDENT_1056,2131,1,6,10,1,1,2,2,1,2,2,2,2,279,55,54,60,50,60,0
STUDENT_1057,2711,1,6,14,1,1,2,3,1,1,2,2,2,278,59,58,58,62,41,0
STUDENT_1058,2710,1,6,13,1,1,2,2,1,1,3,3,1,224,45,48,49,42,40,0
STUDENT_1059,2711,2,7,11,1,1,3,2,1,1,2,2,1,259,47,50,59,49,54,0
STUDENT_1060,2711,1,6,14,1,1,2,2,1,1,2,2,3,270,55,54,60,41,60,0
STUDENT_1061,2711,1,6,9,1,1,2,3,1,1,2,2,1,256,48,47,61,58,42,0
STUDENT_1062,2710,1,6,10,1,1,2,2,1,3,3,3,2,263,57,46,62,50,48,0
STUDENT_1063,2711,2,7,9,1,1,2,2,1,1,2,2,2,261,52,51,52,64,42,0
STUDENT_1064,2710,1,6,13,1,1,2,2,1,2,3,3,1,228,48,51,42,44,43,0
STUDENT_1065,2131,1,6,8,0,1,2,3,1,3,2,2,2,258,46,50,50,58,55,0
STUDENT_1066,2710,1,6,11,1,1,2,3,1,1,2,2,5,295,62,61,54,65,53,0
STUDENT_1067,2710,1,6,11,1,1,3,3,1,1,4,4,2,243,53,47,56,43,44,0
STUDENT_1068,2710,2,7,14,1,3,1,4,1,2,2,2,2,336,65,66,76,64,65,0
STUDENT_1069,2131,1,6,9,0,1,3,2,1,2,3,3,1,287,65,60,58,58,46,0
STUDENT_1070,2710,2,7,14,1,1,2,2,1,2,3,3,1,299,60,51,61,57,70,0
STUDENT_1071,2711,1,6,14,1,1,3,2,1,2,2,2,5,245,49,45,42,54,55,0
STUDENT_1072,2131,1,6,13,0,1,3,3,1,1,4,4,4,261,52,57,47,55,50,0
STUDENT_1073,2839,2,6,13,1,1,1,4,1,1,2,2,1,250,50,46,48,52,54,0
STUDENT_1074,2711,2,7,11,1,1,2,3,1,1,2,2,1,261,55,50,47,52,57,1
STUDENT_1075,2711,2,7,11,1,1,2,2,1,1,2,2,2,311,67,63,63,62,56,1
STUDENT_1076,2711,2,7,11,1,1,1,2,1,1,4,4,1,284,60,61,62,56,45,1
STUDENT_1077,2711,2,7,11,1,1,1,4,1,1,1,1,1,289,64,49,61,58,57,1
STUDENT_1078,2711,2,7,11,1,1,2,2,1,1,2,2,1,285,62,55,53,62,53,1
STUDENT_1079,2711,2,7,12,1,1,2,3,1,1,2,2,1,305,65,61,60,64,55,0
STUDENT_1080,2711,2,7,12,1,1,2,3,1,1,2,2,1,234,51,48,43,50,42,0
STUDENT_1081,2711,2,7,11,0,1,2,5,1,1,4,4,2,258,44,57,54,53,50,1
STUDENT_1082,2711,1,6,14,1,1,2,3,1,2,2,2,1,288,61,57,57,54,59,0
STUDENT_1083,2711,2,7,11,0,1,1,3,1,1,2,2,1,283,55,60,54,66,48,1
STUDENT_1084,2711,2,7,11,1,1,2,2,1,1,4,4,1,278,53,65,58,57,45,1
STUDENT_1085,2711,2,7,11,0,1,2,2,1,1,2,2,1,258,50,57,48,58,45,1
STUDENT_1086,2839,2,6,14,1,1,2,3,1,3,2,2,2,246,51,47,50,52,46,0
STUDENT_1087,2711,1,6,13,1,1,2,2,1,1,2,2,5,277,50,60,65,58,44,0
STUDENT_1088,2131,1,6,14,0,1,2,3,1,1,2,2,1,251,61,51,51,48,40,0
STUDENT_1089,2711,1,6,14,1,1,2,2,1,2,2,2,5,249,54,54,46,52,43,0
STUDENT_1090,2131,1,6,14,1,1,1,3,1,1,2,2,1,260,58,54,50,45,53,0
STUDENT_1091,2711,1,6,15,1,1,2,2,5,1,2,2,2,255,54,50,44,51,56,0
STUDENT_1092,2131,1,6,15,0,1,1,2,1,1,2,2,1,320,61,64,73,71,51,0
STUDENT_1093,2711,1,6,15,0,1,2,3,1,1,2,2,1,262,55,54,45,58,50,0
STUDENT_1094,2131,1,6,15,0,1,1,3,2,1,2,2,5,241,54,44,56,46,41,0
STUDENT_1095,2722,1,6,15,1,1,3,3,1,1,3,3,1,288,63,56,66,52,51,0
STUDENT_1096,2711,2,7,12,1,1,1,4,1,1,2,2,1,301,65,60,57,64,55,0
STUDENT_1097,2711,1,6,15,1,1,2,2,1,1,1,1,2,274,65,52,47,56,54,0
STUDENT_1098,2722,1,6,15,1,1,2,2,1,1,2,2,1,272,51,59,55,55,52,0
STUDENT_1099,2839,2,6,15,0,1,1,3,1,1,2,2,2,238,46,58,40,52,42,0
STUDENT_1100,2711,1,6,15,0,2,4,5,1,1,3,3,2,248,56,58,40,46,48,0
STUDENT_1101,2711,1,6,15,0,1,1,2,4,1,2,2,2,252,55,54,47,53,43,0
STUDENT_1102,2711,1,6,15,1,1,1,3,1,1,1,1,5,294,61,56,56,65,56,0
STUDENT_1103,2839,2,6,15,0,1,3,2,1,1,4,4,2,222,43,48,44,44,43,0
STUDENT_1104,2839,2,6,15,1,1,2,4,1,1,2,2,5,322,69,64,66,66,57,0
STUDENT_1105,2131,1,6,15,0,1,1,3,1,1,1,1,2,205,47,42,32,42,42,0
STUDENT_1106,2711,1,6,9,1,1,2,2,1,1,3,3,2,258,50,59,57,47,45,0
STUDENT_1107,2711,1,6,15,1,1,1,3,1,2,4,4,1,246,48,45,52,46,55,1
STUDENT_1108,2131,1,6,14,0,1,2,2,1,2,4,4,2,320,66,61,55,70,68,0
STUDENT_1109,2710,1,6,13,1,1,1,4,1,2,2,2,5,335,59,71,96,65,44,0
STUDENT_1110,2711,2,7,12,1,1,3,3,1,2,7,7,1,311,72,62,63,59,55,0
STUDENT_1111,2839,2,6,14,0,1,2,2,1,1,2,2,1,213,49,43,42,36,43,1
STUDENT_1112,2711,1,6,14,1,1,2,2,1,1,3,3,2,276,57,51,72,47,49,1
STUDENT_1113,2711,1,6,14,1,1,3,4,1,2,2,2,3,264,55,55,52,53,49,0
STUDENT_1114,2711,1,6,13,0,1,1,3,1,3,1,1,2,253,58,48,52,51,44,0
STUDENT_1115,2839,2,6,13,1,1,1,4,1,1,2,2,1,175,60,61,53,0,0,0
STUDENT_1116,2711,2,7,9,1,1,1,3,1,1,2,2,1,238,47,42,65,41,43,0
STUDENT_1117,2711,1,6,15,1,1,2,3,1,1,2,2,5,333,48,79,76,68,62,1
STUDENT_1118,2839,2,6,14,0,2,1,3,1,2,2,2,2,205,36,42,35,47,45,0
STUDENT_1119,2839,2,6,13,1,1,2,2,1,2,2,2,5,255,46,55,50,52,52,0
STUDENT_1120,2711,1,6,14,1,1,2,7,1,1,2,2,3,372,64,71,83,67,87,1
STUDENT_1121,2839,2,6,13,1,1,1,5,1,2,2,2,1,162,53,49,60,0,0,0
STUDENT_1122,2839,2,6,14,0,1,2,2,1,1,1,1,2,243,49,52,52,50,40,1
STUDENT_1123,2839,2,6,14,1,1,1,2,1,1,2,2,1,248,54,49,50,54,41,1
STUDENT_1124,2711,1,6,14,1,1,2,2,1,1,2,2,1,298,59,63,55,61,60,1
STUDENT_1125,2839,2,6,14,0,1,1,3,1,1,3,3,5,299,54,65,56,72,52,1
STUDENT_1126,2131,1,6,13,0,1,1,3,1,2,2,2,3,305,69,69,48,73,46,0
STUDENT_1127,2711,1,6,14,1,1,1,3,1,2,3,3,5,285,66,54,61,49,55,1
STUDENT_1128,2839,2,6,15,1,1,1,3,1,1,2,2,1,217,48,36,53,39,41,0
STUDENT_1129,2839,2,6,14,0,1,1,3,1,1,2,2,1,226,50,42,41,49,44,0
STUDENT_1130,2839,2,6,13,0,1,1,3,1,1,2,2,2,268,51,56,46,61,54,0
STUDENT_1131,2711,1,6,13,1,1,2,2,1,1,2,2,2,290,54,67,52,63,54,0
STUDENT_1132,2710,2,7,12,1,1,2,3,1,1,2,2,5,321,69,64,70,53,65,0
STUDENT_1133,2711,1,6,13,1,1,2,2,1,3,3,3,1,267,57,46,58,54,52,0
STUDENT_1134,2711,1,6,14,1,1,1,3,1,1,2,2,1,249,55,56,44,53,41,0
STUDENT_1135,2711,1,6,9,1,1,2,3,1,1,3,3,1,270,52,62,57,57,43,0
STUDENT_1136,2839,2,6,14,0,1,2,3,1,1,2,2,1,254,58,53,46,53,44,0
STUDENT_1137,2839,2,6,15,0,1,2,2,1,1,2,2,2,235,42,41,45,55,52,1
STUDENT_1138,2710,1,6,13,1,1,1,2,1,1,2,2,1,266,54,52,55,56,49,0
STUDENT_1139,2711,2,7,11,1,1,2,3,1,1,2,2,2,288,66,43,67,56,56,0
STUDENT_1140,2839,2,6,15,1,1,2,3,1,1,3,3,1,216,50,35,45,48,38,1
STUDENT_1141,2711,1,6,14,1,1,2,2,1,1,2,2,2,308,68,53,70,63,54,0
STUDENT_1142,2711,1,6,15,1,1,2,3,1,1,3,3,1,291,61,65,57,62,46,1
STUDENT_1143,2839,2,6,15,1,1,2,7,1,1,4,4,1,298,57,69,54,67,51,0
STUDENT_1144,2839,2,6,15,0,1,2,2,1,1,2,2,2,286,62,53,52,55,64,1
STUDENT_1145,2839,2,6,15,0,1,1,3,1,1,2,2,2,260,52,51,56,50,51,1
STUDENT_1146,2722,1,6,15,1,2,2,2,1,2,2,2,5,252,55,58,48,49,42,0
STUDENT_1147,2839,2,6,14,0,1,1,3,1,1,2,2,5,213,40,46,40,41,46,0
STUDENT_1148,2131,1,6,14,0,1,2,3,1,1,2,2,3,232,52,45,56,33,46,0
STUDENT_1149,2839,2,6,14,1,1,1,3,1,1,2,2,5,281,62,52,63,55,49,0
STUDENT_1150,2839,2,6,14,0,1,1,3,1,1,2,2,1,226,41,41,50,54,40,0
STUDENT_1151,2722,1,6,15,1,1,1,3,2,1,2,2,3,284,66,54,53,56,55,1
STUDENT_1152,2131,1,6,13,1,1,2,3,1,2,2,2,3,349,72,66,68,69,74,0
STUDENT_1153,2131,1,6,14,0,1,1,2,5,2,2,2,2,226,45,46,46,46,43,0
STUDENT_1154,2710,2,7,14,1,1,2,3,1,1,2,2,1,269,61,56,53,53,46,1
STUDENT_1155,2131,1,6,15,0,1,2,2,5,1,2,2,1,292,64,53,54,57,64,1
STUDENT_1156,2711,1,6,15,1,1,3,2,1,3,4,4,1,300,55,56,62,60,67,0
STUDENT_1157,2839,2,6,13,0,1,1,2,1,1,2,2,3,227,48,44,44,50,41,0
STUDENT_1158,2839,2,6,14,1,1,1,2,1,1,3,3,1,234,45,49,42,52,46,1
STUDENT_1159,2722,1,6,15,1,1,1,2,1,1,2,2,2,234,51,49,54,37,43,1
